DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
11/28/2014 18:39:31, 000, 035, 140, 000, 925, 110, 100, 096, 100, 100, 100, 100
11/28/2014 18:39:56, 000, 035, 140, 000, 930, 115, 100, 096, 100, 100, 100, 100
11/29/2014 10:36:11, 000, 000, 110, 000, 930, 115, 100, 096, 100, 100, 100, 100
11/29/2014 10:47:30, 000, 970, 090, 000, 930, 115, 100, 096, 100, 100, 100, 100
12/01/2014 15:09:43, 000, 960, 100, 000, 990, 115, 100, 096, 100, 100, 100, 100
12/01/2014 15:25:29, 000, 950, 090, 000, 995, 120, 100, 096, 100, 100, 100, 100
12/01/2014 18:11:14, 000, 040, 135, 000, 970, 120, 100, 096, 100, 100, 100, 100
12/01/2014 18:25:27, 000, 050, 145, 000, 960, 120, 100, 096, 100, 100, 100, 100
12/02/2014 11:08:43, 000, 980, 145, 000, 970, 120, 100, 096, 100, 100, 100, 100
12/02/2014 11:32:36, 000, 940, 115, 000, 970, 120, 100, 096, 100, 100, 100, 100
12/02/2014 11:42:29, 000, 925, 100, 000, 970, 120, 100, 096, 100, 100, 100, 100
12/03/2014 12:30:05, 000, 960, 135, 000, 970, 120, 100, 096, 100, 100, 100, 100
12/03/2014 12:45:02, 000, 980, 155, 000, 970, 120, 100, 096, 100, 100, 100, 100
12/03/2014 12:57:02, 000, 990, 165, 000, 970, 120, 100, 096, 100, 100, 100, 100
12/03/2014 16:50:13, 000, 990, 165, 000, 990, 140, 100, 096, 100, 100, 100, 100
12/03/2014 16:52:07, 000, 000, 175, 000, 990, 140, 100, 096, 100, 100, 100, 100
12/04/2014 10:47:10, 000, 970, 145, 000, 950, 110, 100, 096, 100, 100, 100, 100
12/05/2014 14:57:26, 000, 990, 165, 000, 950, 110, 100, 096, 100, 100, 100, 100
12/05/2014 15:29:42, 000, 005, 180, 000, 940, 110, 100, 096, 100, 100, 100, 100
12/05/2014 15:41:10, 000, 015, 190, 000, 950, 120, 100, 096, 100, 100, 100, 100
12/06/2014 10:39:09, 000, 015, 190, 000, 950, 000, 100, 096, 100, 100, 100, 100
12/06/2014 12:13:50, 000, 000, 175, 000, 905, 955, 100, 096, 100, 100, 100, 100
12/06/2014 12:42:54, 000, 010, 185, 000, 895, 945, 100, 096, 100, 100, 100, 100
12/06/2014 12:59:18, 000, 015, 190, 000, 905, 955, 100, 096, 100, 100, 100, 100
12/06/2014 13:20:00, 000, 055, 190, 000, 975, 955, 100, 096, 100, 100, 100, 100
12/08/2014 11:14:27, 000, 055, 220, 000, 975, 995, 100, 096, 100, 100, 100, 100
12/08/2014 11:16:22, 000, 085, 220, 000, 995, 995, 100, 096, 100, 100, 100, 100
12/08/2014 12:34:31, 000, 055, 210, 000, 955, 975, 100, 096, 100, 100, 100, 100
12/08/2014 13:16:15, 000, 050, 210, 000, 940, 975, 100, 096, 100, 100, 100, 100
12/08/2014 13:46:48, 000, 045, 205, 000, 940, 975, 100, 096, 100, 100, 100, 100
12/10/2014 13:42:28, 000, 010, 170, 000, 915, 950, 100, 096, 100, 100, 100, 100
12/10/2014 14:06:20, 000, 995, 155, 000, 915, 950, 100, 096, 100, 100, 100, 100
12/11/2014 13:30:27, 000, 960, 125, 000, 915, 950, 100, 096, 100, 100, 100, 100
12/11/2014 14:05:28, 000, 940, 105, 000, 925, 960, 100, 096, 100, 100, 100, 100
12/12/2014 17:32:31, 000, 930, 095, 000, 925, 960, 100, 096, 100, 100, 100, 100
12/12/2014 18:07:42, 000, 940, 105, 000, 945, 980, 100, 096, 100, 100, 100, 100
12/13/2014 09:51:28, 000, 965, 130, 000, 945, 980, 100, 096, 100, 100, 100, 100
12/13/2014 10:10:14, 000, 980, 145, 000, 950, 985, 100, 096, 100, 100, 100, 100
12/13/2014 10:29:32, 000, 990, 155, 000, 950, 985, 100, 096, 100, 100, 100, 100
12/13/2014 13:52:29, 000, 005, 155, 000, 960, 995, 100, 096, 100, 100, 100, 100
12/15/2014 11:47:14, 000, 005, 155, 000, 940, 975, 100, 096, 100, 100, 100, 100
12/15/2014 13:08:56, 000, 015, 165, 000, 935, 970, 100, 096, 100, 100, 100, 100
12/15/2014 17:19:40, 000, 015, 165, 000, 925, 960, 100, 096, 100, 100, 100, 100
12/16/2014 10:50:41, 000, 970, 135, 000, 945, 980, 100, 096, 100, 100, 100, 100
12/16/2014 11:09:18, 000, 955, 125, 000, 960, 995, 100, 096, 100, 100, 100, 100
12/16/2014 14:43:58, 000, 965, 135, 000, 940, 975, 100, 096, 100, 100, 100, 100
