DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
12/12/2014 18:04:17, 000, 925, 060, 020, 995, 905, 100, 100, 100, 100, 100, 100
12/12/2014 18:11:45, 000, 925, 060, 020, 995, 900, 100, 100, 100, 100, 100, 100
12/12/2014 18:48:25, 000, 925, 060, 020, 995, 895, 100, 100, 100, 100, 100, 100
12/12/2014 18:52:28, 000, 925, 060, 020, 995, 850, 100, 100, 100, 100, 100, 100
12/12/2014 19:10:39, 000, 925, 092, 020, 995, 875, 100, 100, 100, 100, 100, 100
12/12/2014 19:33:20, 000, 920, 092, 020, 995, 875, 100, 100, 100, 100, 100, 100
12/12/2014 19:47:30, 000, 900, 092, 020, 995, 875, 100, 100, 100, 100, 100, 100
12/12/2014 19:55:49, 000, 870, 092, 020, 010, 875, 100, 100, 100, 100, 100, 100
12/12/2014 20:37:50, 000, 852, 102, 020, 989, 883, 100, 100, 100, 100, 100, 100
12/13/2014 12:17:51, 000, 847, 102, 020, 989, 883, 100, 100, 100, 100, 100, 100
12/15/2014 15:25:47, 000, 947, 112, 020, 989, 983, 100, 100, 100, 100, 100, 100
12/15/2014 16:03:05, 000, 867, 112, 020, 984, 983, 100, 100, 100, 100, 100, 100
12/15/2014 16:11:35, 000, 867, 112, 020, 984, 938, 100, 100, 100, 100, 100, 100
12/15/2014 16:26:32, 000, 842, 112, 020, 984, 913, 100, 100, 100, 100, 100, 100
12/15/2014 16:42:30, 000, 857, 112, 020, 984, 913, 100, 100, 100, 100, 100, 100
12/15/2014 16:56:45, 000, 857, 127, 020, 984, 928, 100, 100, 100, 100, 100, 100
12/16/2014 09:42:58, 000, 857, 117, 020, 984, 908, 100, 100, 100, 100, 100, 100
01/07/2015 10:56:47, 000, 887, 117, 020, 014, 908, 100, 100, 100, 100, 100, 100
01/07/2015 11:14:30, 000, 882, 117, 020, 014, 908, 100, 100, 100, 100, 100, 100
01/07/2015 12:06:05, 000, 852, 127, 020, 989, 908, 100, 100, 100, 100, 100, 100
01/07/2015 12:19:44, 000, 847, 127, 020, 984, 908, 100, 100, 100, 100, 100, 100
01/08/2015 16:23:08, 000, 847, 200, 020, 984, 050, 100, 100, 100, 100, 100, 100
01/08/2015 16:45:32, 000, 857, 170, 020, 994, 990, 100, 100, 100, 100, 100, 100
01/08/2015 17:03:29, 000, 842, 150, 020, 974, 960, 100, 100, 100, 100, 100, 100
01/08/2015 17:18:44, 000, 852, 130, 020, 974, 940, 100, 100, 100, 100, 100, 100
01/09/2015 10:37:58, 000, 842, 120, 020, 969, 925, 100, 100, 100, 100, 100, 100
01/09/2015 15:28:44, 000, 897, 120, 020, 989, 000, 100, 100, 100, 100, 100, 100
01/09/2015 15:43:21, 000, 917, 120, 020, 999, 025, 100, 100, 100, 100, 100, 100
01/09/2015 15:58:12, 000, 927, 120, 020, 999, 030, 100, 100, 100, 100, 100, 100
01/09/2015 16:31:53, 000, 927, 120, 020, 999, 030, 100, 100, 100, 100, 100, 100
01/09/2015 16:31:59, 000, 927, 120, 020, 999, 030, 100, 100, 100, 100, 100, 100
01/13/2015 10:37:09, 000, 937, 130, 020, 069, 080, 100, 100, 100, 100, 100, 100
01/13/2015 11:45:07, 000, 912, 105, 020, 049, 095, 100, 100, 100, 100, 100, 100
01/13/2015 12:00:14, 000, 907, 105, 020, 049, 095, 100, 100, 100, 100, 100, 100
